Price,Close,High,Low,Open,Volume
Ticker,HAL.NS,HAL.NS,HAL.NS,HAL.NS,HAL.NS
Date,,,,,
2018-11-29,328.5910339355469,334.6381017825949,327.2035353846973,332.5050559653813,17336
2018-11-30,327.32781982421875,331.32468367528213,325.9610251558605,330.51702423681917,15348
2018-12-03,325.174072265625,330.93120853344743,323.8901189901826,326.78939115505636,16606
2018-12-04,323.6208801269531,328.83958502022756,323.0410408807979,326.00242504136173,21416
2018-12-05,320.7423400878906,325.13265629027006,319.3341121016538,325.13265629027006,15218
2018-12-06,319.1269836425781,320.5766195189558,316.84898440827027,320.5766195189558,14312
2018-12-07,315.4822692871094,325.9403593118399,314.3639734166538,320.9908819471761,27002
2018-12-10,310.42919921875,313.9497438396431,309.2280621185869,311.5474949189629,24800
2018-12-11,312.47943115234375,317.5117243244997,307.73704498593105,309.18668113324026,17206
2018-12-12,319.00274658203125,324.71844891776715,312.29299806632196,312.29299806632196,36590
2018-12-13,318.8371276855469,323.8487423677194,315.8343097946977,322.3369687659838,23888
2018-12-14,317.988037109375,323.8901270199039,315.75144555773653,322.6268777441062,19896
2018-12-17,325.381103515625,327.1621048857216,319.47901483284545,319.74824302496955,26036
2018-12-18,324.96697998046875,329.68866188311586,322.10914116962186,324.6356396475709,21954
2018-12-19,326.6651306152344,330.5170155906244,323.0617445622645,327.2035618002422,20622
2018-12-20,324.7391662597656,331.34536962254424,323.47591709400876,325.69177914150134,27056
2018-12-21,325.58819580078125,328.3839220314266,323.06169776346246,324.86337788913244,43614
2018-12-24,325.60894775390625,327.6591269085895,323.952220983483,327.6591269085895,14476
2018-12-26,323.72442626953125,326.7893811475391,320.9908369953647,320.9908369953647,10266
2018-12-27,326.582275390625,328.11475275973766,323.06173088736523,323.06173088736523,12146
2018-12-28,327.45208740234375,328.83961145790477,323.53809001727257,323.53809001727257,8408
2018-12-31,334.1825256347656,341.8241837668867,327.203573452108,327.22427748310594,58360
2019-01-01,330.7655029296875,340.31241155261193,327.9076643033517,333.8511617198509,21018
2019-01-02,331.3039855957031,337.14393804706737,329.62652931659136,333.0021206263417,23444
2019-01-03,328.36328125,334.03757619290127,326.95507848963484,331.30398679716797,13368
2019-01-04,337.433837890625,342.9424494748107,323.8486831122861,331.32465778222706,325130
2019-01-07,326.9757385253906,333.33341732195817,324.69773924224154,330.10280521269374,99668
2019-01-08,326.99639892578125,330.8689870785938,320.99076525330014,325.42251377788676,54852
2019-01-09,324.221435546875,330.51700255625656,322.66825414388506,327.1621408376564,28728
2019-01-10,321.34283447265625,326.35444778373324,320.9907901694887,322.5025633576279,25888
2019-01-11,321.3221435546875,323.95221240084106,320.26598532245293,323.0617116734734,118898
2019-01-14,319.9761047363281,322.1712629473703,318.0294454625181,318.0294454625181,16192
2019-01-15,320.07958984375,322.2333395858565,318.91988622250585,321.1357480473894,12110
2019-01-16,320.9908447265625,324.71848034274194,319.3341177860383,320.49382158847584,287410
2019-01-17,322.5233154296875,324.2835877670298,320.5766562595208,320.5766562595208,17610
2019-01-18,324.925537109375,327.9283543739295,323.0617194968929,323.0617194968929,29376
2019-01-21,321.6327819824219,326.2509178755911,320.57662374307307,321.8191687963408,30746
2019-01-22,317.34600830078125,323.47589210940987,316.84898522880735,321.8605734454056,7834
2019-01-23,312.3965759277344,319.14773320209605,311.878848755166,319.14773320209605,17960
2019-01-24,309.7664794921875,314.3431818659322,309.393705879271,311.7752504693725,13414
2019-01-25,307.34356689453125,313.94977095674056,305.9353640923295,310.2635432175528,19054
2019-01-28,303.5123596191406,312.66579080674137,301.9384741377264,312.66579080674137,15196
2019-01-29,300.65447998046875,304.4442270379178,299.55688845911754,304.4235230106483,13464
2019-01-30,296.88543701171875,305.56254866825765,294.08971054135515,301.11009540064157,21312
2019-01-31,294.4417724609375,298.0451329271041,293.6548171409448,296.13990727189775,14994
2019-02-01,292.2052001953125,309.7872190688051,291.1697459068812,294.5039036597008,58696
2019-02-04,285.8267822265625,293.3648942533062,284.79132797232967,293.3648942533062,21066
2019-02-05,279.4691162109375,289.5130229439723,276.59054819440655,289.5130229439723,20568
2019-02-06,272.8629455566406,281.74714959654074,271.4961507688827,279.6969447750793,27482
2019-02-07,270.315673828125,278.2472375466744,268.45185633525256,276.6319442206372,38814
2019-02-08,269.2181091308594,271.5996539424016,263.4402692712757,269.5908827784371,32304
2019-02-11,273.2149658203125,276.6319648115878,269.21810234290234,272.9457376061118,27908
2019-02-12,264.7449035644531,273.79476208903503,263.8336989204168,273.7740580634152,28258
2019-02-14,258.3665466308594,264.6414096732319,257.22754692400036,261.5971589252941,25162
2019-02-15,258.4700927734375,274.27113522595806,256.0678438955307,260.0025701664689,56936
2019-02-18,254.3489227294922,260.8515792194035,252.67149222442447,260.5409430044043,74348
2019-02-19,255.88143920898438,258.428666676344,253.20996229240706,253.2928036851001,15052
2019-02-20,256.06781005859375,259.6711955391235,255.529378959122,258.44935459209466,20464
2019-02-21,275.9278564453125,287.8148764139934,261.7628371031077,261.7628371031077,210314
2019-02-22,273.77410888671875,287.0279235378156,270.8748369317913,276.2591991337994,96304
2019-02-25,269.7358703613281,275.38946147960917,269.21814316293785,273.8569839164443,27370
2019-02-26,270.2121276855469,280.3802824800691,264.24790161252935,269.21808158016313,78728
2019-02-27,272.2831115722656,278.537246322061,268.3897927385807,271.28906519100366,140560
2019-02-28,270.3778076171875,277.50173788447916,269.2181039177783,275.43082939280396,113756
2019-03-01,277.8124084472656,279.57268088245144,271.2890458933417,272.2209548296166,73952
2019-03-05,283.7766418457031,287.8563220535962,276.6527105461449,279.15850512823573,62394
2019-03-06,285.5576171875,291.5839566910226,283.75591137822533,285.7854120977352,39576
2019-03-07,281.1051330566406,289.01599364584854,279.57265566595,289.01599364584854,23538
2019-03-08,275.4307861328125,281.53996522372825,274.00185444206,281.22932899876645,26264
2019-03-11,281.0015869140625,282.0370411916737,275.4929752130999,278.2679724533816,26066
2019-03-12,286.5723571777344,290.2999928528217,285.55760685469784,287.4421287233958,62036
2019-03-13,281.1465148925781,289.0988080790479,279.61403764482645,289.0988080790479,40864
2019-03-14,280.3595886230469,283.71445011104265,279.57263332110045,282.47190507406,28278
2019-03-15,279.19989013671875,283.71448104179706,278.3715266884215,279.0963447056816,34774
2019-03-18,289.8236389160156,297.3824547934251,279.5726420411726,279.5726420411726,320830
2019-03-19,294.0276184082031,296.3884340307871,290.75557264971667,292.4122995594017,111628
2019-03-20,294.6488952636719,297.71382492315877,293.6962570530987,293.6962570530987,58122
2019-03-22,293.219970703125,296.1399469422202,292.8264929904191,296.1399469422202,47710
2019-03-25,295.2494201660156,296.1399209492596,292.7436258908356,293.2199449664582,60896
2019-03-26,299.0391845703125,299.929685328744,295.5393441825011,297.6516860002997,76434
2019-03-27,306.3495178222656,321.8191948772885,299.03920038790517,300.2610415119013,365120
2019-03-28,306.9027404785156,314.9248010337763,297.6252052896996,314.9248010337763,71134
2019-04-01,303.2002868652344,310.456320413276,298.7530321180531,298.7530321180531,72944
2019-04-02,304.3493347167969,307.1793869592189,301.3064694447,307.1793869592189,47920
2019-04-03,304.28546142578125,307.9028410371367,302.37037810212246,304.71103549770544,34680
2019-04-04,302.9449157714844,305.94523398693866,301.3064658598382,304.28548459009085,30252
2019-04-05,303.4129638671875,306.32813514057494,299.9232521554497,302.5830894395527,39374
2019-04-08,303.7109680175781,304.7110567664137,300.07228866866416,302.58318625826837,35808
2019-04-09,303.9237060546875,304.4982206092422,301.3489623750745,302.15756342775956,24094
2019-04-10,303.9449768066406,304.71100486409676,300.1148105443824,300.1148105443824,25908
2019-04-11,305.0089416503906,310.1583775156104,303.00873832320497,303.00873832320497,40058
2019-04-12,302.3916015625,306.54094807701074,301.3489400638586,305.094012056936,15894
2019-04-15,301.0936584472656,305.24300568381807,300.029723258406,305.24300568381807,19132
2019-04-16,301.4766845703125,303.11513436608305,300.88087047640676,301.51923158774287,10738
2019-04-18,297.8379821777344,302.1575690834967,296.6463800580345,300.8808469606087,20122
2019-04-22,291.7735595703125,306.3281973391741,291.0926514773161,295.77396604785775,17516
2019-04-23,289.2626953125,294.81643162998523,288.5817612278978,292.79495483425455,13768
2019-04-24,288.96478271484375,293.0928562343373,287.7306075680436,289.2626897476899,14064
2019-04-25,288.3476867675781,292.36936665676063,287.2624781562059,292.36936665676063,14078
2019-04-26,288.4115295410156,291.9863358602735,285.1346042671292,291.47566779679227,19620
2019-04-30,284.2196350097656,288.53922225205616,283.11315280705065,286.41135188146575,18848
2019-05-02,281.85772705078125,285.2835934314733,274.49530016386325,283.9004775779345,15132
2019-05-03,277.7935485839844,283.8792542197047,273.7931408647067,281.3045356017061,34918
2019-05-06,275.45281982421875,279.9000740994204,273.64413000691025,276.623148529536,17754
2019-05-07,275.28265380859375,279.432002152006,274.069777759745,276.6232228941526,9962
2019-05-08,271.66522216796875,276.1550497991905,268.8777169482168,276.1550497991905,14332
2019-05-09,272.6227722167969,276.4103922933346,268.537271034787,269.047965176284,22014
2019-05-10,272.5802001953125,275.32515822599913,270.2395427385221,275.32515822599913,10030
2019-05-13,267.9413757324219,272.6226896576864,266.94128723837815,270.6650596789295,10832
2019-05-14,269.8991394042969,271.6652565959826,264.21770874252513,265.9838519091964,16902
2019-05-15,269.2607421875,276.19759492355746,266.6221775340659,268.62238102820055,22382
2019-05-16,270.9204406738281,273.21855102571857,267.26051408746304,268.6010827885624,23090
2019-05-17,270.8991394042969,274.49524509707567,270.2395048630125,271.7290139449346,15184
2019-05-20,277.9636535644531,285.70907916857425,274.92078923785255,276.6656321541712,56248
2019-05-21,274.7293701171875,280.4108002485605,273.7080078061984,276.6231801609785,16488
2019-05-22,280.8363342285156,287.2624921821543,274.9846908692495,275.15490490925873,126220
2019-05-23,284.4537353515625,291.3905879017392,280.3894819662767,284.7090694184475,53268
2019-05-24,288.879638671875,297.0506650251554,283.4535699339513,284.73029198993333,120032
2019-05-27,300.199951171875,301.4766733470177,290.7947488966697,291.43310998424107,92264
2019-05-28,307.26446533203125,315.3503723144531,302.71081778377686,310.66905774568255,171262
2019-05-29,304.9238586425781,312.32885876094656,302.1576268474954,309.8179610492629,104214
2019-05-30,305.7536926269531,308.5411975616521,301.5192254792145,308.5411975616521,23280
2019-05-31,302.2852478027344,306.45586837062433,301.30643266562436,306.4133213548722,37518
2019-06-03,314.92486572265625,322.5852002942884,297.9019000079181,302.1576414366026,769808
2019-06-04,308.1794738769531,314.88226549460086,307.2644792343933,311.520219944011,27560
2019-06-06,302.4342041015625,310.66905144508127,300.1573673861219,309.3923293158549,20470
2019-06-07,303.7109680175781,307.26450137618815,301.09367690256664,306.4346266830151,15728
2019-06-10,298.39129638671875,306.00905733933394,294.98670352075027,304.32803441676555,15070
2019-06-11,300.3276062011719,303.7747455464081,293.6460885564144,298.3486765187352,18060
2019-06-12,297.6891174316406,305.13666504429784,295.3484596105198,305.13666504429784,14532
2019-06-13,294.90155029296875,297.47626816290216,293.6461016200322,297.47626816290216,13522
2019-06-14,292.1353759765625,297.4337792576989,290.9437735698573,295.0931214686413,9556
2019-06-17,291.3267517089844,293.73125581968065,290.28408994483334,290.28408994483334,13092
2019-06-18,290.9437561035156,293.68868838408997,289.8372478119434,289.8372478119434,10828
2019-06-19,287.5391540527344,293.114164430864,285.1346499726735,290.943746888229,16270
2019-06-20,293.4333190917969,295.7101299594426,285.5601988551062,285.5601988551062,9052
2019-06-21,297.62530517578125,299.19993490440766,289.81602902737353,293.5610767772231,33688
2019-06-24,298.1997375488281,302.15757095935646,297.43370946533526,297.9018305233092,15740
2019-06-25,306.541015625,318.7549973541263,297.90186668609937,302.0299406051745,1042754
2019-06-26,303.7535400390625,308.5412490764558,302.81727174341995,308.5412490764558,16116
2019-06-27,304.54083251953125,306.28570201163274,300.56172485306274,303.0087760642558,15500
2019-06-28,304.07269287109375,314.4992582669535,300.94473364232846,305.5622022133594,68522
2019-07-01,301.412841796875,305.9664896423851,300.0297260385413,302.7959575552087,14708
2019-07-02,299.37005615234375,302.5405878661142,294.7100153357931,302.5405878661142,17554
2019-07-03,301.11492919921875,302.15759086975123,298.3274242249234,300.0297205115135,8852
2019-07-04,302.8597717285156,303.987527333787,300.02969401202813,300.02969401202813,11568
2019-07-05,295.8377990722656,310.24346968190775,289.3903420901197,304.2854332271112,55422
2019-07-08,287.9433898925781,296.60383733649263,287.28375531453514,293.0077314433182,14972
2019-07-09,288.4328308105469,291.4331228596886,285.9857798667466,288.5179508209795,11266
2019-07-10,285.5176696777344,289.2201435106624,283.13443916949126,287.28378658051446,8322
2019-07-11,288.730712890625,291.34797765397354,284.2834589736612,284.2834589736612,11414
2019-07-12,287.0709533691406,290.64578556913625,285.1345967503834,286.2198053191395,14028
2019-07-15,287.32635498046875,290.30537358690185,284.3260368897192,287.2837819868169,13778
2019-07-16,287.8796081542969,289.77341811412276,285.98579819447104,287.32636701350043,12122
2019-07-17,287.3050842285156,290.6245832162114,286.56032950242707,290.6245832162114,8504
2019-07-18,287.3688659667969,290.02870367474577,285.56017632539164,287.30501947181506,15990
2019-07-19,287.2837829589844,288.85841227985236,286.1347277261899,286.41136127343003,16738
2019-07-22,286.7943420410156,289.39033316916004,285.13459297549593,285.13459297549593,23534
2019-07-23,287.0497131347656,287.9221347921436,285.7304438943384,287.75192074740016,8570
2019-07-24,286.411376953125,288.6456410378262,285.5815022409538,285.64534874765246,9316
2019-07-25,286.32623291015625,287.2625010716079,283.85790846631477,283.85790846631477,8398
2019-07-26,287.6667785644531,292.79494056984504,286.624116967719,288.11362611305975,27988
2019-07-29,287.3688659667969,292.7949348910126,287.19862596349714,287.26247245847895,10704
2019-07-30,287.1134948730469,288.9434577848884,285.5601394621379,285.5601394621379,12750
2019-07-31,281.4108581542969,286.836927630996,280.8788905585421,283.9004561124373,10672
2019-08-01,277.43170166015625,281.36826116966546,275.7719526661567,280.8362936683804,8738
2019-08-02,273.5589904785156,277.26148985888705,272.3673883494823,272.7929623937784,11850
2019-08-05,268.2605895996094,273.5589916691518,266.4093528888555,273.5589916691518,10982
