Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2002-07-01,29.890411376953125,30.10396269621443,29.650578900761165,29.650578900761165,3709080
2002-07-02,29.962690353393555,30.258375929327467,29.896981820993428,29.979116076560263,2500024
2002-07-03,29.62759017944336,30.12696612241573,29.584877649186755,30.07768612117691,1910772
2002-07-04,29.512590408325195,29.84770052505656,29.44688469866795,29.749140550637435,1515924
2002-07-05,29.58487892150879,29.73272175145067,29.42061036373667,29.42061036373667,1038928
2002-07-08,30.153249740600586,30.209100032012735,29.568451564062773,30.044831483294004,1772149
2002-07-09,30.02183723449707,30.471933197300906,29.939700135430872,30.225530359704663,2892991
2002-07-10,29.939699172973633,30.094112289671624,29.568452355724286,29.650586632282703,1063845
2002-07-11,29.683427810668945,30.061244752172854,29.644003262520165,29.880550551412846,1413315
2002-07-12,29.831281661987305,29.979121657610193,29.627588557466453,29.896987386752865,1485990
2002-07-15,29.73271942138672,29.84770796678938,29.37132805863573,29.84770796678938,2159154
2002-07-16,29.61115074157715,29.814843782331714,29.239901246449556,29.239901246449556,1652139
2002-07-17,29.397605895996094,29.568447532055817,29.184057375755064,29.40417900573704,1308973
2002-07-18,29.58487892150879,29.667013200394848,29.348331521548754,29.486318914792495,1634161
2002-07-19,29.742576599121094,29.847709714754846,29.40418405358031,29.40418405358031,4430164
2002-07-22,27.712209701538086,28.53355528377866,27.607076587212678,28.53355528377866,2559451
2002-07-23,27.672773361206055,28.001313146226895,27.367232404487144,27.728626449996685,1543779
2002-07-24,27.475656509399414,27.722059286098485,27.432946807566246,27.465801075099474,1839717
2002-07-25,26.933565139770508,28.00788631487048,26.710158401363625,28.00788631487048,9698058
2002-07-26,26.8087215423584,27.13725854558379,26.693733027256215,26.841575806654234,2582338
2002-07-29,26.51304054260254,27.097838652001002,26.29949201775867,26.923714687118075,1608246
2002-07-30,26.14508056640625,26.940142105618435,25.954528044639048,26.940142105618435,1532263
2002-07-31,26.07937240600586,26.28306551162668,25.668701049501557,25.80668561013482,1588950
2002-08-01,25.839536666870117,26.233782247996828,25.790256674195984,25.790256674195984,939127
2002-08-02,25.987382888793945,26.069517160694918,25.461720164787064,25.708125800357188,1121058
2002-08-05,26.940139770507812,27.087982571806826,26.118794320906176,26.118794320906176,1788777
2002-08-06,26.802162170410156,26.923721023911025,26.299498207633935,26.759452455389184,968539
2002-08-07,26.874433517456055,27.087982032965748,26.808724980437606,27.087982032965748,884349
2002-08-08,26.933565139770508,27.69577503792744,26.85800117883484,26.940135428570752,2182081
2002-08-09,27.252248764038086,27.876471365075407,26.923711740278087,26.940137463519427,3620929
2002-08-12,27.400096893310547,27.827196799365844,27.163549513329205,27.38367116686762,2180412
2002-08-13,27.426382064819336,27.646503727903234,27.22925923962007,27.41652380865888,844686
2002-08-14,27.547937393188477,27.679351653277756,27.311390033107596,27.43294885816025,893839
2002-08-15,27.547937393188477,27.547937393188477,27.547937393188477,27.547937393188477,0
2002-08-16,28.024314880371094,28.25429193091295,27.59721504648861,27.67277901509141,2908156
2002-08-19,28.17215347290039,28.549973259588512,28.02431070246884,28.4612659054098,4380849
2002-08-20,28.346281051635742,28.402134150711674,28.139302838268073,28.25429136122048,1884010
2002-08-21,28.65839195251465,28.763525039992746,27.942179667495022,28.09002245491527,3296326
2002-08-22,28.927799224853516,28.99350776989972,28.697824956926166,28.878519226002453,4005877
2002-08-23,29.519166946411133,29.650581200858525,28.855519744698128,29.233336783684454,6834802
2002-08-26,30.35036849975586,30.629625559164467,29.660437303663834,29.660437303663834,11248938
2002-08-27,30.504776000976562,30.678899930626667,29.749139224601077,30.537630264273997,8647789
2002-08-28,30.40621566772461,30.488352742537582,29.939691294914688,29.939691294914688,4746235
2002-08-29,30.72818946838379,30.882602565808845,30.465358124281504,30.718331213328035,5962054
2002-08-30,30.16967010498047,30.38979172585284,29.923267325699538,30.14338894657191,4825647
2002-09-02,30.044828414916992,30.7183310878016,27.449374894730294,30.37336547880207,2064600
2002-09-03,29.561872482299805,29.929834034801498,29.48630852118134,29.568442771115944,3253635
2002-09-04,29.568445205688477,29.69328916307368,29.075636845638112,29.404176692293916,2993845
2002-09-05,29.896989822387695,30.07768692491506,29.529028146175254,29.584878439756043,2468727
2002-09-06,29.57830238342285,30.094106786630793,29.529022390472665,29.979118256502467,1862496
2002-09-09,29.561872482299805,29.726140982169017,29.331895454536333,29.48630852118134,921829
2002-09-10,29.561872482299805,29.561872482299805,29.561872482299805,29.561872482299805,0
2002-09-11,29.58487892150879,29.73272175145067,29.53559891815064,29.709725732488337,799830
2002-09-12,29.84770965576172,30.054687921251766,29.535598274845718,29.56845254965804,1589184
2002-09-13,29.758987426757812,30.833305502306544,29.699849203218623,30.241937366243157,2314170
2002-09-16,29.742576599121094,29.962698266891557,29.69986688774087,29.896989717137043,954940
2002-09-17,29.92983627319336,30.028399072406064,29.742568928595876,29.857557451077373,767758
2002-09-18,29.906845092773438,30.192675309716698,29.568452547921353,29.568452547921353,1567084
2002-09-19,29.84770965576172,30.00540791896697,29.56845254965804,29.56845254965804,1522656
2002-09-20,29.890411376953125,29.99554446427561,29.568444645619625,29.568444645619625,1161648
2002-09-23,29.84113883972168,29.939698842557124,29.798429129177347,29.91341767906358,893119
2002-09-24,29.371328353881836,29.880562540107626,29.11835242350613,29.716293993557485,1465078
2002-09-25,28.724096298217773,29.239900586834434,28.632106622498313,29.233330298549646,2070009
2002-09-26,28.287147521972656,29.075638692237117,28.214868694720604,28.747101644582543,2245162
2002-09-27,27.90932273864746,28.46126646048109,27.84361421275943,28.418556764613783,5235849
2002-09-30,27.541358947753906,28.057163220203957,27.442796166972645,27.679343457008315,2770704
2002-10-01,27.432947158813477,27.630069946670012,27.1471198213882,27.1471198213882,956223
2002-10-02,27.432947158813477,27.432947158813477,27.432947158813477,27.432947158813477,0
2002-10-03,27.564361572265625,27.876472889856075,27.465801587693274,27.67935010084457,1258051
2002-10-04,27.639921188354492,27.810762791826125,27.515077244960917,27.745054265885777,951331
2002-10-07,28.01774787902832,28.122880982437174,27.64650110177893,27.919185065857448,1377747
2002-10-08,28.10645294189453,28.231299738127195,28.01774838235415,28.231299738127195,2341683
2002-10-09,28.26414680480957,28.451414150237493,28.099878291926597,28.24772108146794,1962693
2002-10-10,28.270723342895508,28.582831863307987,27.9848931631502,28.500697596904647,848902
2002-10-11,28.270723342895508,28.65839583957778,28.172160531291297,28.65839583957778,1389636
2002-10-14,29.742576599121094,29.847709714754846,29.28262521044162,29.44689376496053,8814321
2002-10-15,29.742576599121094,29.742576599121094,29.742576599121094,29.742576599121094,0
2002-10-16,29.972545623779297,30.03825415582095,29.742568581500137,30.03825415582095,2409858
2002-10-17,31.06328773498535,31.155280229432087,29.857552433802102,29.96268550465572,4899537
2002-10-18,30.974590301513672,31.3754061724218,30.30765795832933,31.21113765023324,3001617
2002-10-21,30.931884765625,31.0468733106214,30.488359131991576,31.0468733106214,1880032
2002-10-22,30.53763771057129,31.62181456442042,30.481784603386508,31.62181456442042,1635525
2002-10-23,30.481781005859375,30.55405983023442,30.33394103221959,30.514635273290462,1090525
2002-10-24,30.432506561279297,30.63619967263709,30.383226561084257,30.471931125408783,1062405
2002-10-25,30.48834991455078,30.701898393630007,30.061247316659617,30.061247316659617,1884136
2002-10-28,30.45549774169922,30.554057717309956,30.389789211381025,30.554057717309956,1037448
2002-10-29,30.82674789428711,30.882600997253856,30.225524080305174,30.38979260457563,1670868
2002-10-30,30.7774658203125,30.843174353525296,30.38979055011702,30.784036109660445,1123609
2002-10-31,30.974590301513672,31.04686912804468,30.695333249819754,30.695333249819754,3234775
2002-11-01,31.03043556213379,31.253842295280904,30.80045854034112,30.80045854034112,2127649
2002-11-04,31.17170524597168,31.293264034588667,31.079715573468583,31.211129794168166,461115
2002-11-05,31.730226516723633,31.933922412541456,31.089578165946357,31.21113698256016,2325154
2002-11-06,31.730226516723633,31.730226516723633,31.730226516723633,31.730226516723633,0
2002-11-07,31.326133728027344,31.92736049912688,31.221000607752575,31.92736049912688,1580611
2002-11-08,32.1080436706543,32.40372923534414,31.53967137270007,31.786076949897115,4796464
2002-11-11,32.025909423828125,32.34459100013279,31.88463693047526,32.196748217761936,1813365
2002-11-12,31.878074645996094,31.983207756282265,31.703950663831005,31.910928919202224,1793362
2002-11-13,31.588958740234375,32.09819287081695,31.457541661460205,31.983204336823018,3112983
2002-11-14,31.58238983154297,31.901071467734265,31.50025556365039,31.53967730516645,1496961
2002-11-15,31.648094177246094,31.86164552037097,31.34255595471811,31.71380271664866,1876644
2002-11-18,31.615238189697266,32.27231508841916,31.063294384333574,31.786079818887696,4090977
2002-11-19,31.615238189697266,31.615238189697266,31.615238189697266,31.615238189697266,0
2002-11-20,31.648094177246094,31.77951125605123,30.71833047012759,31.55610447797605,3215218
2002-11-21,32.0324821472168,33.412344461054694,31.98320215597023,32.77169329538231,5462640
2002-11-22,33.38935089111328,33.806595359767805,31.67109583734769,32.09819574183172,13755784
2002-11-25,32.70598220825195,33.98727868940506,32.58442341254801,33.89857415575797,11834545
2002-11-26,32.72240447998047,33.14950420196507,32.37086870680131,32.68955022138689,4445869
2002-11-27,32.91953659057617,33.970859065766625,32.377448219004,32.68955953476575,17878828
2002-11-28,33.58647155761719,33.806593196258746,33.13309051993604,33.19879624112828,7935615
2002-11-29,33.69160461425781,34.33225301919368,33.19879619670691,34.18441303180872,6705027
2002-12-02,33.56018829345703,35.12074489679218,33.37292093708345,35.12074489679218,4943533
2002-12-03,32.72240447998047,33.79015237500899,32.6172714164542,33.79015237500899,2909682
2002-12-04,32.16390609741211,32.85383458205122,31.703951894407798,31.703951894407798,2827377
2002-12-05,32.42673873901367,33.12652556807136,32.23947414465073,32.278895895154335,3419167
2002-12-06,32.99509048461914,33.10022354599189,32.42671830828431,32.85381802152032,2154298
2002-12-09,32.70598220825195,33.67516742966443,32.40372638116848,33.15936312901087,2670601
2002-12-10,32.72240447998047,32.853818694488815,32.255880211656766,32.52528174828496,1149660
2002-12-11,32.46943664550781,33.001669561871104,32.36102123132024,32.853826771785,1602972
2002-12-12,32.492435455322266,32.65013367933893,32.30516810933581,32.65013367933893,617044
2002-12-13,32.63372039794922,32.995111829127815,32.52530212263531,32.52530212263531,2313391
2002-12-16,32.58442306518555,33.018090296140784,32.443150585807004,33.018090296140784,1658191
2002-12-17,32.17375564575195,32.68956004707126,32.09162138451344,32.68956004707126,976140
2002-12-18,32.837406158447266,33.38935002878509,32.22960918011706,32.37745199321004,9846864
2002-12-19,32.94581604003906,33.33020330861969,32.83082752794066,32.83082752794066,2943229
2002-12-20,32.755271911621094,33.29736034675962,32.61728453400745,33.011530155950545,2145852
2002-12-23,32.64028549194336,32.929398026872384,32.29531984535263,32.29531984535263,1300698
2002-12-24,32.88010787963867,33.01809240377486,32.52528690631736,32.52528690631736,1627767
2002-12-25,32.88010787963867,32.88010787963867,32.88010787963867,32.88010787963867,0
2002-12-26,33.06081008911133,33.609468766768465,32.71584449504183,32.8538290407495,8073936
2002-12-27,33.980716705322266,34.08584980562381,33.01809871723285,33.01809871723285,6796165
2002-12-30,34.61150360107422,34.79219781035471,34.102266775284896,34.332243786974836,7411014
2002-12-31,35.03860092163086,35.15358659959842,34.60492808189309,34.74291540723984,4987710
2003-01-01,34.77578353881836,35.212738876943114,34.660794995115296,35.10432062376014,2485881
2003-01-02,34.58851623535156,35.10432070058048,34.50638196393638,34.825063613795415,2634268
2003-01-03,33.62589645385742,34.82506183088742,33.510907915789694,34.61151330011423,3617793
2003-01-06,33.01152801513672,33.8394465873934,32.85382977658629,33.73431348840413,3239698
2003-01-07,33.54376220703125,33.65875074516885,32.99510349701861,33.34663940163351,2724322
2003-01-08,34.22711944580078,34.46366678670798,33.42877005533894,33.55361401528439,6860502
2003-01-09,33.9872932434082,34.243554341294455,33.18237616773294,34.16799035216565,1652395
2003-01-10,33.63575744628906,34.04643167005681,33.3729288757399,33.98072311748577,1340140
2003-01-13,33.67517852783203,34.23369552713367,33.48791396616479,33.67517852783203,2794941
2003-01-14,33.76716613769531,33.83944496354031,33.42877084209987,33.4451993860829,1326222
2003-01-15,33.72446060180664,34.09570739150233,33.60289894886035,34.079281665356696,2034202
2003-01-16,33.29078674316406,33.86572657302203,33.19879422728799,33.74088260847611,2021215
2003-01-17,33.3302116394043,33.64232581014027,33.264505915972556,33.395920182703144,1466334
2003-01-20,32.607418060302734,33.4287632979571,32.50228499008473,33.29734907508422,1949940
2003-01-21,32.607418060302734,32.978667540214516,32.49242955783915,32.68955230208155,2044692
