Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1996-01-01,6.038956165313721,6.049228936932856,5.97731953559891,6.016943363273252,104121369
1996-01-02,5.991995811462402,6.053633238919969,5.947969805565693,6.024282568322163,168743308
1996-01-03,6.037489891052246,6.367687855516295,6.0242822076741716,6.0903210165653565,209323879
1996-01-04,5.981723308563232,5.9993339469202915,5.901008372761111,5.980256049367451,216900264
1996-01-05,5.940631866455078,5.958242503790565,5.889267997560949,5.958242503790565,166708467
1996-01-08,5.702888011932373,5.933293130527099,5.64418628811249,5.928890961841517,186974245
1996-01-09,5.5385236740112305,5.635381591146123,5.3492104010656085,5.534121504687898,388766555
1996-01-10,5.3961710929870605,5.560536250286368,5.371223377183878,5.429925107076256,276606655
1996-01-11,5.564938545227051,5.591354691094198,5.334533446279233,5.3418713081313,409645726
1996-01-12,5.506237030029297,5.6485889680185934,5.46954811141297,5.606029838103685,374687924
1996-01-15,5.449003219604492,5.517977720611688,5.418184900601431,5.4900943116085745,199981539
1996-01-16,5.459274768829346,5.488625430252653,5.412313083350912,5.429923715405325,217247573
1996-01-17,5.242077827453613,5.437262055923546,5.196584572638866,5.429924193920709,299629901
1996-01-18,5.096790790557861,5.192181432341576,5.0424920208050645,5.108531997425146,377502810
1996-01-19,5.007270812988281,5.089453774046164,4.973517586840468,5.02634909837691,324535340
1996-01-22,5.092389106750488,5.158428697656398,5.019011260853965,5.023414605849133,338613971
1996-01-23,4.876660346984863,5.132013210073809,4.608099016217728,5.1100000119454085,354919302
1996-01-24,4.709358215332031,4.863450965271518,4.637448814161318,4.834099909282938,351185727
1996-01-25,4.5112409591674805,4.719632135393257,4.483357547193425,4.699086587202114,360855771
1996-01-26,4.5112409591674805,4.5112409591674805,4.5112409591674805,4.5112409591674805,0
1996-01-29,4.866385459899902,4.908944980883398,4.462810891966468,4.490693513022331,652902286
1996-01-30,5.303714752197266,5.547327514627957,4.945633469877686,5.019010123138699,1061936020
1996-01-31,5.187778949737549,5.451937272224604,5.0556993964932815,5.253818530359313,731560842
1996-02-01,5.3961710929870605,5.429925107076256,5.1217403391398495,5.136415281611927,640422958
1996-02-02,5.981723308563232,6.046295649205783,5.539991266443531,5.539991266443531,818725675
1996-02-05,6.479221343994141,6.609832875699206,6.12113997806051,6.310453238082288,1222482548
1996-02-06,5.936227798461914,6.750717172284492,5.799746070740825,6.634780596262416,1242315590
1996-02-07,6.046294689178467,6.104996415713849,5.548795900587753,5.607497627123136,895441820
1996-02-08,6.574612140655518,6.681743218599485,6.046295006138375,6.107931645831297,821653997
1996-02-09,6.956173896789551,7.10292801498221,6.5775466097691595,6.809418994595321,994440377
1996-02-12,6.520312309265137,6.8974719549588634,6.427856569565364,6.780068500611284,971599188
1996-02-13,6.912148475646973,7.166034092271601,6.40144194010103,6.457208371728808,1019034918
1996-02-14,6.916550636291504,7.189514149493978,6.863719899028461,7.0882540604039574,622459505
1996-02-15,6.806485652923584,6.970850826823947,6.692016699670783,6.7507188274929515,699136437
1996-02-16,6.686145305633545,6.758055501727402,6.634781439853372,6.69201590972363,495646793
1996-02-19,6.753651142120361,6.903341323221535,6.714027708770861,6.809417949353904,518231701
1996-02-20,6.39703893661499,6.778601576142161,6.310453791553532,6.750718556546808,639131752
1996-02-21,6.39703893661499,6.39703893661499,6.39703893661499,6.39703893661499,0
1996-02-22,6.734574317932129,6.780068361357847,6.488026598465014,6.545261065484517,613558303
1996-02-23,6.662664890289307,6.736041165536999,6.551130474467843,6.72136622408809,546094871
1996-02-26,6.677340507507324,6.875459293132038,6.634781761795569,6.736041847246878,544960514
1996-02-27,6.601027488708496,6.750717693509688,6.4880265976341684,6.7154956387312685,542491536
1996-02-28,6.63331413269043,6.803549116101758,6.618638405706067,6.728705182086307,427826248
1996-02-29,6.217998027801514,6.598092183401104,6.1783741961982335,6.574611728229461,697898447
1996-03-01,6.2532196044921875,6.345675358348437,6.121140796127951,6.266428073329895,723172202
1996-03-04,6.188647270202637,6.310453288839401,6.116737074235082,6.281102228444563,673407539
1996-03-05,6.188647270202637,6.188647270202637,6.188647270202637,6.188647270202637,0
1996-03-06,6.408779144287109,6.451338281806405,6.2400114212994735,6.295778242599936,543855566
1996-03-07,6.466012954711914,6.611300606245466,6.435194635175057,6.498299709276183,854410306
1996-03-08,6.432260036468506,6.457207751589352,6.303116155837282,6.383830689230994,646827174
1996-03-11,6.452805042266846,6.471882935762313,6.314855659142757,6.339803372174698,631091821
1996-03-12,6.78447151184082,6.985525608973257,6.413182423969792,6.44253348720102,803011329
1996-03-13,6.668533802032471,6.6993536873069655,6.52324694518069,6.60396264965546,577715422
1996-03-14,6.667067050933838,6.733106639377529,6.618637705807836,6.662664882105203,597611484
1996-03-15,6.448403358459473,6.652392747115962,6.398506357607581,6.631847199942235,622444100
1996-03-18,6.154892921447754,6.398505729451595,6.1314124664118355,6.382363137114843,667319823
1996-03-19,5.776266574859619,6.24588199213328,5.650057598067672,6.134347958130004,1037292464
1996-03-20,5.776266574859619,5.776266574859619,5.776266574859619,5.776266574859619,0
1996-03-21,6.190114498138428,6.254686046681216,6.016944222680464,6.016944222680464,670459612
1996-03-22,5.939163684844971,6.074177766111003,5.826162014827354,6.074177766111003,674824785
1996-03-25,5.903942108154297,6.049229355683982,5.818824235702381,6.015476128884901,457166882
1996-03-26,5.865786552429199,5.987593358443409,5.679408195758382,5.870189505611056,532380354
1996-03-27,6.0741777420043945,6.16223052265476,6.047761986209439,6.075645392882105,377229724
1996-03-28,6.153425693511963,6.184244011402323,6.069775077522043,6.090320622782283,359409115
1996-03-29,6.07124137878418,6.185710294608003,6.052163487480692,6.146086469284428,325958187
1996-04-01,6.128477096557617,6.149023426802242,6.046294911585564,6.097658777193097,247509698
1996-04-02,6.144619941711426,6.222399950897666,6.082983308319255,6.141685031931177,367425238
1996-04-03,6.195983409881592,6.351544202388928,6.181308469910357,6.282568926918299,297032084
1996-04-04,6.122608184814453,6.143153732790091,6.058035846603991,6.134348217942789,241840713
1996-04-05,6.122608184814453,6.122608184814453,6.122608184814453,6.122608184814453,0
1996-04-08,6.225335121154785,6.25762148209306,6.160763575280601,6.200387014976106,228109392
1996-04-09,6.232673645019531,6.375026002435416,6.200387672657439,6.303116586174922,320184170
1996-04-10,6.229737281799316,6.3383355984155285,6.20478878679245,6.310452193878834,285103129
1996-04-11,6.16516637802124,6.20772590799802,6.129945887560213,6.171036982432517,216484333
1996-04-12,6.333934783935547,6.383831000612613,6.137282867380306,6.165166277876797,341108156
1996-04-15,6.496832370758057,6.625976251428503,6.444000070482322,6.457207753550453,476612002
1996-04-16,6.5115065574646,6.596624034032269,6.457207004480861,6.515909509977347,388937409
1996-04-17,6.788875102996826,6.860784528666222,6.628912087362135,6.692017173237293,410008440
1996-04-18,7.1616315841674805,7.198319725134407,6.945901771594516,7.000200941507081,686239778
1996-04-19,7.207125186920166,7.352412458554039,7.148423061007066,7.220334047252506,657928468
1996-04-22,6.978187084197998,7.2937093003196365,6.941498946696468,7.279034358919653,577856867
1996-04-23,6.9312262535095215,7.007538615268896,6.824094789653708,6.913615226025616,570256675
1996-04-24,7.4932966232299805,7.575479589226091,7.226202179743019,7.252618329099307,534899747
1996-04-25,7.1117329597473145,7.7046223081841765,6.98552361979252,7.54319170238143,620220200
1996-04-26,7.174839019775391,7.26289181426466,6.926823230496396,7.102928819474935,632532875
1996-04-29,7.11613655090332,7.139616612908654,6.978186776613346,7.102927693022728,421084526
1996-04-30,7.180707931518555,7.337735587075791,7.058901542254737,7.102927145119666,429361131
1996-05-01,7.80881929397583,7.921820584723765,7.755987776224077,7.836703095901407,495470338
1996-05-02,7.814687728881836,7.854311948172797,7.6312447083172055,7.748648147398391,506967956
1996-05-03,7.637115955352783,7.792675976051382,7.601894685458497,7.747181149769901,493527926
1996-05-06,7.208591461181641,7.496230647212407,7.170435674627384,7.455139558922736,591063023
1996-05-07,7.296645164489746,7.350943543622002,7.17043581147508,7.198318826489067,548608662
1996-05-08,7.336268424987793,7.440464580046224,7.073576953052221,7.161630516651821,785659868
1996-05-09,7.157228469848633,7.3494766448334214,7.117604243613972,7.198319563127576,609397594
1996-05-10,7.0823822021484375,7.122006424084262,6.942965559933567,6.985524299641216,606288615
1996-05-13,7.232072353363037,7.276098743669989,7.135214451488051,7.176305540040796,398370778
1996-05-14,7.433126926422119,7.481556272715283,7.183644292067206,7.220333214531773,651015892
1996-05-15,7.449268817901611,7.513841534880734,7.1630980720242095,7.315722783426097,917242481
1996-05-16,7.491828918457031,7.6459212925916145,7.441932706033236,7.535854527065334,688543503
1996-05-17,7.343605995178223,7.425788956455026,7.3025149065405905,7.33773617565922,565289312
1996-05-20,7.11320161819458,7.2614241723023545,7.091188421921258,7.249683748689811,326115037
1996-05-21,7.088252544403076,7.161630382023086,7.029550431107371,7.070642302415121,456241191
1996-05-22,7.126410007476807,7.1968517682613555,7.104396810231333,7.161631279869886,319336904
1996-05-23,7.0677080154418945,7.10879910864747,7.032486742407848,7.079448439786577,294687746
1996-05-24,7.133747100830078,7.155760296909965,7.097058179363076,7.135214751768946,236779521
1996-05-27,6.923888206481934,7.073577632578013,6.912147782474241,7.073577632578013,385864842
1996-05-28,6.69935417175293,6.7800687060620195,6.620105720464647,6.7800687060620195,545547298
1996-05-29,7.080916404724121,7.176306670751856,6.840238086989769,6.840238086989769,514643772
1996-05-30,6.951772212982178,7.152826294055297,6.9062773826062225,7.1322807474349466,528103408
1996-05-31,6.995798110961914,7.058903188454852,6.929759299262934,7.051564932931453,445949352
1996-06-03,7.210061073303223,7.235008790123089,7.08825387141028,7.132281052625617,488962489
1996-06-04,7.107330322265625,7.380293772672941,6.978186459105433,7.336268168415149,719201952
1996-06-05,7.061835765838623,7.190980403539019,6.998731489690467,7.190980403539019,333800656
1996-06-06,7.1777729988098145,7.30838451535784,7.132279742844892,7.160161972757459,331038987
